Batch	Source Language	ID	Type	Text	English MT	Arabic MT	Annotator ID	Bias	Propaganda	Comments
B07	French	1822	IAA	Christophe Gamart et Pierre Razoux analysent la stratégie offensive d'Israël et les conséquences de cette potentielle attaque.	Christophe Gamart and Pierre Razoux analyze Israel's offensive strategy and the consequences of this potential attack.	يقوم كريستوف جامارت وبيير رازوكس بتحليل استراتيجية إسرائيل الهجومية وعواقب هذا الهجوم المحتمل.				
B07	French	1826	IAA	🔴 URGENT - L'armée israélienne confirme la libération de 13 otages israéliens et 4 étrangers par le Hamas	🔴 URGENT - Israeli army confirms release of 13 Israeli hostages and 4 foreigners by Hamas	🔴 عاجل - الجيش الإسرائيلي يؤكد إطلاق سراح 13 رهينة إسرائيلية و4 أجانب من قبل حماس				
B07	French	1859	IAA	« En 2000, la cour suprême israélienne a condamné l'état d'Israël à libérer les prisonniers libanais et palestiniens, car l'état israélien les aurait emprisonnés pour pouvoir procéder à de futurs échanges en prévision d'un chantage à venir avec le Hamas ou le Hezbollah » ➡️ Etienne DIGNAT, Chercheur associé au CERI Sciences Po, auteur de "La rançon de la terreur. Gouverner le marché des otages" ▶︎▶︎ OTAGES LIBÉRÉS : LA GUERRE EN SUSPENS ? ⏰ À 22h50 sur France tv ➡️ https://bit.ly/OtagesLiberes:=:https://www.france.tv/france-5/c-ce-soir/saison-4/5413278-otages-liberes-la-guerre-en-suspens.html 🎧 en podcast https://audmns.com/kLiNvMO:=:https://smartlinks.audiomeans.fr/l/c-ce-soir-a870e121ffa3	“In 2000, the Israeli Supreme Court ordered the state of Israel to release Lebanese and Palestinian prisoners, because the Israeli state would have imprisoned them in order to be able to carry out future exchanges in anticipation of future blackmail with Hamas or Hezbollah » ➡️ Etienne DIGNAT, Associate Researcher at CERI Sciences Po, author of "The ransom of terror. Governing the hostage market" ▶︎▶︎ HOSTAGES RELEASED: THE WAR ON PENDING? ⏰ At 10:50 p.m. on France tv ➡️ https://bit.ly/OtagesLiberes:=:https://www.france.tv/france-5/c-ce-soir/saison-4/5413278-otages-liberes-la -guerre-en-suspens.html 🎧 podcast https://audmns.com/kLiNvMO:=:https://smartlinks.audiomeans.fr/l/c-ce-soir-a870e121ffa3	"في عام 2000، أمرت المحكمة العليا الإسرائيلية دولة إسرائيل بإطلاق سراح السجناء اللبنانيين والفلسطينيين، لأن الدولة الإسرائيلية كانت ستسجنهم حتى يتمكنوا من إجراء عمليات تبادل مستقبلية تحسبا لابتزاز مستقبلي مع حماس أو حزب الله » ➡️ إتيان ديجنات، باحث مشارك في CERI Sciences Po، مؤلف كتاب "فدية الإرهاب. إدارة سوق الرهائن" ◎︎◎︎ إطلاق سراح الرهائن: الحرب المعلقة؟ ⏰ الساعة 10:50 مساءً على قناة France tv ➡️ https://bit.ly/OtagesLiberes:=:https://www.france.tv/france-5/c-ce-soir/saison-4/5413278-otages- liberes-la -guerre-en-suspens.html 🎧 بودكاست https://audmns.com/kLiNvMO:=:https://smartlinks.audiomeans.fr/l/c-ce-soir-a870e121ffa3				
B07	French	1922	IAA	Le président espère "obtenir des choses utiles" notamment sur les Français disparus en Israël	The president hopes to “obtain useful things” in particular on the French people who have disappeared in Israel	ويأمل الرئيس في "الحصول على أشياء مفيدة" خاصة بشأن الفرنسيين المفقودين في إسرائيل				
B07	French	1931	IAA	L'enquête s'annonce délicate car la Suisse n'a jusqu'à présent pas interdit le Hamas ▶️ https://l.bfmtv.com/tiG:=:https://www.bfmtv.com/economie/international/les-autorites-suisses-enquetent-sur-un-eventuel-financement-du-hamas-depuis-le-pays_AD-202310210294.html	The investigation promises to be delicate because Switzerland has so far not banned Hamas ▶️ https://l.bfmtv.com/tiG:=:https://www.bfmtv.com/economie/international/ swiss-authorities-investigate-possible-financing-of-hamas-from-the-country_AD-202310210294.html	يعد التحقيق بأن يكون دقيقًا لأن سويسرا لم تحظر حماس حتى الآن -تمويل-حماس-من-البلد_AD-202310210294.html				
B07	French	1947	IAA	🎥 Les partisans du Hamas veulent organiser le début d’une deuxième Intifada en France, après la première de l’été dernier. L’immigration favorise le développement du soutien au Hamas en France. Ce qui nous pend au nez, c’est une véritable guerre civile.	🎥 Hamas supporters want to organize the start of a second Intifada in France, after the first last summer. Immigration favors the development of support for Hamas in France. What we are facing is a real civil war.	🎥 أنصار حماس يريدون تنظيم انطلاق انتفاضة ثانية في فرنسا، بعد الأولى الصيف الماضي. الهجرة تفضل تطور الدعم لحماس في فرنسا. ما نواجهه هو حرب أهلية حقيقية.				
B07	French	1952	IAA	Offensive terrestre à Gaza : et si Israël inondait les tunnels du Hamas ? TF1 fait le point.	Ground offensive in Gaza: what if Israel flooded Hamas tunnels? TF1 takes stock.	الهجوم البري في غزة: ماذا لو غمرت إسرائيل أنفاق حماس؟ يقوم TF1 بالجرد.				
B07	French	1954	IAA	50 otages israéliens détenus à Gaza depuis les attaques du Hamas du 7 octobre ont été libérés, et les langues commencent à se délier ➡️ https://bit.ly/3Rl0T7p:=:https://www.lepoint.fr/monde/nous-avons-eu-faim-les-otages-liberes-par-le-hamas-racontent-leur-captivite-28-11-2023-2544916_24.php	50 Israeli hostages held in Gaza since the Hamas attacks of October 7 have been released, and tongues are starting to loosen ➡️ https://bit.ly/3Rl0T7p:=:https://www.lepoint.fr/monde/ we-were-hungry-the-hostages-liberated-by-hamas-recount-their-captivity-28-11-2023-2544916_24.php	إطلاق سراح 50 رهينة إسرائيليًا كانوا محتجزين في غزة منذ هجمات حماس في 7 أكتوبر، والألسنة بدأت تتحرر ➡️ https://bit.ly/3Rl0T7p:=:https://www.lepoint.fr/monde/ we- كانوا-جياع-الرهائن-الذين حرّرتهم-حماس-يرويون-28-11-2023-2544916_24.php				
B07	French	2113	IAA	🇮🇱 Plusieurs ministres du gouvernement Nétanyahou ont participé hier à une conférence organisée par l’extrême droite prônant la réinstallation des Israéliens à Gaza et le départ “volontaire” des Palestiniens de la bande de Gaza. Les images de l’ambiance festive régnant dans la salle ont suscité l’émoi. ⤵️	🇮🇱 Several ministers from the Netanyahu government participated yesterday in a conference organized by the far right advocating the resettlement of Israelis in Gaza and the “voluntary” departure of Palestinians from the Gaza Strip. The images of the festive atmosphere reigning in the room caused excitement. ⤵️	🇮🇱 شارك أمس عدد من وزراء حكومة نتنياهو في مؤتمر نظمه اليمين المتطرف يدعو إلى إعادة توطين الإسرائيليين في غزة والخروج "الطوعي" للفلسطينيين من قطاع غزة. أثارت صور الجو الاحتفالي السائد في الغرفة الإثارة. ⤵️				
B07	French	2237	IAA	EXPOSÉ : Tunnels du QG du Hamas découverts dans l’un des appartements cachés de Yahya Sinwar dans le nord de Gaza. Faisant partie d'un long réseau de tunnels ramifiés, l'entrée du tunnel dans l'appartement menait à un tunnel de 218 mètres de long, avec une profondeur d'environ 20 mètres. À l’intérieur de ces tunnels, les hauts responsables du Hamas vivaient confortablement avec un réseau électrique, de la ventilation, des égouts, des salles de prière et de repos. À la fin de l'activité opérationnelle menée le long du tracé du tunnel, il a été détruit par les forces de Tsahal.	EXPOSED: Hamas HQ tunnels discovered in one of Yahya Sinwar's hidden apartments in northern Gaza. Part of a long branching tunnel network, the tunnel entrance into the apartment led to a 218 meter long tunnel, with a depth of approximately 20 meters. Inside these tunnels, senior Hamas officials lived comfortably with electricity, ventilation, sewers, prayer and rest rooms. At the end of the operational activity carried out along the tunnel route, it was destroyed by IDF forces.	مكشوف: اكتشاف أنفاق مقر قيادة حماس في إحدى شقق يحيى السنوار المخفية في شمال غزة. جزء من شبكة أنفاق طويلة ومتفرعة، يؤدي مدخل النفق إلى الشقة إلى نفق بطول 218 مترًا، وعمق 20 مترًا تقريبًا. داخل هذه الأنفاق، عاش كبار مسؤولي حماس بشكل مريح مع الكهرباء والتهوية والمجاري وغرف الصلاة والاستراحات. وفي نهاية العمليات التي تم تنفيذها على طول مسار النفق، قامت قوات الجيش الإسرائيلي بتدميره.				
