batch	source_language	id	type	team_name	sheet_type	annotator_id	task	label	Notes
B06	English	1757	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	English	1762	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	English	1781	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	English	1791	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	English	2196	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	English	2327	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	English	2439	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	English	3034	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	English	3554	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	English	4597	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	English	10550	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	256	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Arabic	884	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	894	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	1530	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	1569	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	1584	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	1640	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	1677	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	2286	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	3545	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	5459	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	5718	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	7261	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	8123	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	9380	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	9426	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	9457	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Arabic	11067	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	35725	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Arabic	42330	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	French	306	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	French	330	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	French	390	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	French	418	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	French	464	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	French	486	IAA	NLPColab	IAA-2	8	Propaganda	Not Applicable	
B06	French	934	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	French	1673	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	French	1701	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	French	1757	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	French	1772	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	French	1789	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	French	1810	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	French	2047	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	French	2120	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	French	4506	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	French	4754	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	French	5870	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	French	6327	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	French	7999	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hebrew	152	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hebrew	188	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hebrew	491	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hebrew	661	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hebrew	664	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hebrew	1247	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hebrew	1626	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hebrew	1639	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hebrew	1648	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hebrew	1649	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hebrew	1888	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hebrew	4719	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hebrew	4972	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hebrew	5453	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hebrew	5646	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hebrew	5725	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hebrew	6261	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hebrew	11021	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hebrew	11059	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hebrew	11214	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hindi	336	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hindi	347	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	948	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	1979	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	2059	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	2069	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	2111	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	2127	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hindi	2150	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hindi	2190	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	2206	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	2222	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	2234	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	2237	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	2273	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	2313	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	2317	IAA	NLPColab	IAA-2	8	Propaganda	Not Propaganda	
B06	Hindi	3363	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	4775	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B06	Hindi	5014	IAA	NLPColab	IAA-2	8	Propaganda	Propaganda	
B07	English	402	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	English	478	IAA	NLPColab	IAA-2	12	Propaganda	Unclear	
B07	English	692	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	English	945	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	English	1872	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	English	1884	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	English	1887	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	English	1941	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	English	1971	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	English	1993	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	English	2049	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	English	2060	IAA	NLPColab	IAA-2	12	Propaganda	Not Applicable	
B07	English	2191	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	English	2462	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	English	2842	IAA	NLPColab	IAA-2	12	Propaganda	Not Applicable	
B07	English	2953	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	English	3061	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	English	4736	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	English	10741	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	English	11091	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	267	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	388	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	869	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	1162	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	1730	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	1759	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Arabic	1769	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Arabic	1846	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Arabic	1856	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	1869	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	1874	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	1887	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	3682	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	4187	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	6017	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	6490	IAA	NLPColab	IAA-2	12	Propaganda	Unclear	
B07	Arabic	11026	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	14452	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Arabic	14620	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Arabic	42793	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	351	IAA	NLPColab	IAA-2	12	Propaganda	Unclear	
B07	French	427	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	561	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	1822	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	1826	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	French	1859	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	1922	IAA	NLPColab	IAA-2	12	Propaganda	Unclear	
B07	French	1931	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	1947	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	1952	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	1954	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	2113	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	2237	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	4831	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	French	7453	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	French	8498	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	8615	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	9732	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	9861	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	French	10015	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	204	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	396	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Hebrew	585	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	717	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	790	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	858	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	883	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	1690	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	1721	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	2759	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	4738	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	5498	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	5597	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	6322	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	6742	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	11142	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	11144	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Hebrew	11304	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	11341	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hebrew	11938	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hindi	189	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Hindi	374	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hindi	428	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hindi	2334	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hindi	2349	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hindi	2382	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Hindi	2428	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Hindi	2455	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Hindi	2457	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hindi	2465	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hindi	2473	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Hindi	2509	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hindi	2512	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Hindi	2524	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Hindi	2541	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hindi	2554	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Hindi	2567	IAA	NLPColab	IAA-2	12	Propaganda	Not Propaganda	
B07	Hindi	4446	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hindi	4650	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B07	Hindi	5789	IAA	NLPColab	IAA-2	12	Propaganda	Propaganda	
B08	English	274	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	English	358	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	English	750	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	English	1550	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	English	1646	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	English	2092	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	English	2107	IAA	NLPColab	IAA-2	15	Propaganda	Not Applicable	
B08	English	2139	IAA	NLPColab	IAA-2	15	Propaganda	Unclear	
B08	English	2146	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	English	2156	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	English	2157	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	English	2184	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	English	2268	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	English	2272	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	English	2525	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	English	3316	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	English	3850	IAA	NLPColab	IAA-2	15	Propaganda	Unclear	
B08	English	4076	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	English	7271	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	English	9532	IAA	NLPColab	IAA-2	15	Propaganda	Unclear	
B08	Arabic	399	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	1426	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	1919	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	1923	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	1946	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	2017	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	2057	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	2106	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	2113	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	2116	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	2543	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	3327	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	3408	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	4573	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	8229	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	9479	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	10722	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	12514	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	15292	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Arabic	38963	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	French	455	IAA	NLPColab	IAA-2	15	Propaganda	Unclear	
B08	French	887	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	French	969	IAA	NLPColab	IAA-2	15	Propaganda	Unclear	
B08	French	2020	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	French	2046	IAA	NLPColab	IAA-2	15	Propaganda	Unclear	
B08	French	2088	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	French	2116	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	French	2148	IAA	NLPColab	IAA-2	15	Propaganda	Unclear	
B08	French	2284	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	French	2394	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	French	2579	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	French	3651	IAA	NLPColab	IAA-2	15	Propaganda	Unclear	
B08	French	3755	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	French	5324	IAA	NLPColab	IAA-2	15	Propaganda	Unclear	
B08	French	5493	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	French	5874	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	French	6153	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	French	8749	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	French	9478	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	French	9519	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	Hebrew	257	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hebrew	436	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hebrew	924	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	Hebrew	1768	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hebrew	1772	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	Hebrew	1804	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hebrew	1824	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hebrew	1828	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hebrew	1853	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hebrew	1854	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hebrew	4837	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hebrew	5124	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hebrew	5157	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hebrew	5639	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hebrew	6729	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	Hebrew	7013	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hebrew	10979	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	Hebrew	11184	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	Hebrew	11468	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hebrew	12010	IAA	NLPColab	IAA-2	15	Propaganda	Unclear	
B08	Hindi	238	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	Hindi	271	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	Hindi	458	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	Hindi	480	IAA	NLPColab	IAA-2	15	Propaganda	Unclear	
B08	Hindi	1258	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	Hindi	1330	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hindi	2568	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hindi	2601	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hindi	2609	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hindi	2625	IAA	NLPColab	IAA-2	15	Propaganda	Unclear	
B08	Hindi	2626	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hindi	2670	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	Hindi	2698	IAA	NLPColab	IAA-2	15	Propaganda	Unclear	
B08	Hindi	2726	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hindi	2735	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B08	Hindi	2768	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hindi	2793	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hindi	2811	IAA	NLPColab	IAA-2	15	Propaganda	Propaganda	
B08	Hindi	4945	IAA	NLPColab	IAA-2	15	Propaganda	Unclear	
B08	Hindi	5608	IAA	NLPColab	IAA-2	15	Propaganda	Not Propaganda	
B09	English	404	IAA	NLPColab	IAA-2	3	Propaganda	Not Applicable	
B09	English	782	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	English	1073	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	English	1943	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	English	2311	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	English	2315	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	English	2353	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	English	2369	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	English	2375	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	English	2431	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	English	2517	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	English	2540	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	English	2541	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	English	2563	IAA	NLPColab	IAA-2	3	Propaganda	Not Applicable	
B09	English	2612	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	English	2824	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	English	3145	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	English	3437	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	English	7617	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	English	9211	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	Arabic	1378	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	Arabic	1427	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	Arabic	2117	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	Arabic	2141	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	Arabic	2174	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	Arabic	2210	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	Arabic	2237	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	Arabic	2298	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	Arabic	2335	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	Arabic	2530	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	Arabic	2747	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	Arabic	3902	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	Arabic	8845	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	Arabic	10374	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	Arabic	10423	IAA	NLPColab	IAA-2	3	Propaganda	Not Applicable	
B09	Arabic	10912	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	Arabic	13914	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	Arabic	38776	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	Arabic	39483	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	Arabic	43684	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
B09	French	462	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	French	539	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	French	1029	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	French	2196	IAA	NLPColab	IAA-2	3	Propaganda	Not Propaganda	
B09	French	2240	IAA	NLPColab	IAA-2	3	Propaganda	Not Applicable	
B09	French	2270	IAA	NLPColab	IAA-2	3	Propaganda	Propaganda	
