Batch	Source Language	ID	Type	Text	English MT	Arabic MT	Annotator ID	Bias	Propaganda	Comments
B04	French	6123	MAIN	🇫🇷 Cinquième manifestation de soutien au peuple palestinien à Paris Une nouvelle manifestation de soutien au peuple palestinien s'est tenue à Paris, autorisée pour la première fois par la préfecture de police de la capitale. Une fois de plus, des milliers de personnes sont venues exprimer leur solidarité avec les habitants de Gaza et de Cisjordanie, bombardés par l'armée israélienne. Reportage de notre correspondante à Paris, Nadège Abderrazak.	🇫🇷 Fifth demonstration of support for the Palestinian people in Paris A new demonstration of support for the Palestinian people was held in Paris, authorized for the first time by the capital's police headquarters. Once again, thousands of people came to express their solidarity with the inhabitants of Gaza and the West Bank, bombarded by the Israeli army. Report by our correspondent in Paris, Nadège Abderrazak.	🇫🇷 التظاهرة الخامسة لدعم الشعب الفلسطيني في باريس خرجت تظاهرة جديدة لدعم الشعب الفلسطيني في باريس، بتصريح لأول مرة من قبل مقر شرطة العاصمة. ومرة أخرى، جاء آلاف الأشخاص للتعبير عن تضامنهم مع سكان غزة والضفة الغربية الذين يقصفهم الجيش الإسرائيلي. تقرير مراسلتنا في باريس ناديج عبد الرزاق.				
B04	French	6124	MAIN	La Chine est choquée et déçue par l'échec du Conseil de sécurité de l'ONU à adopter une résolution qui aurait appelé à une pause humanitaire à Gaza, a déclaré mercredi Zhang Jun, représentant permanent de la Chine auprès des Nations Unies. xhtxs.cn/Ne5:=:https://french.news.cn/20231019/40469ad7f1f94c4a883332548202129c/c.html	China is shocked and disappointed by the failure of the UN Security Council to pass a resolution that would have called for a humanitarian pause in Gaza, Zhang Jun, China's permanent representative to the United Nations, said on Wednesday. xhtxs.cn/Ne5:=:https://french.news.cn/20231019/40469ad7f1f94c4a883332548202129c/c.html	قال تشانغ جون، مندوب الصين الدائم لدى الأمم المتحدة، اليوم الأربعاء، إن الصين تشعر بالصدمة وخيبة الأمل بسبب فشل مجلس الأمن التابع للأمم المتحدة في إصدار قرار يدعو إلى هدنة إنسانية في غزة. xhtxs.cn/Ne5:=:https://french.news.cn/20231019/40469ad7f1f94c4a883332548202129c/c.html				
B02	Hebrew	6125	MAIN	מפאת רגישות המצב אני נמנע מלהעלות חומרים קשים. אבל לראשונה בתולדות מדינת ישראל - עיתונאי ״פלסטיני״ מעזה משדר מתוך קיבוץ בעוטף עזה ומשבח את לוחמי החמאס ״הכובשים״. וזה תכל׳ס אומר הכל 🙁😡 היידה ביבי היידה ממשלת הימין מלא מלא עופו הביתה אפ00ים רופ00ים וחדלי אישים‼️	Due to the sensitivity of the situation, I refrain from uploading difficult materials. But for the first time in the history of the State of Israel - a "Palestinian" journalist from Gaza broadcasts from a kibbutz in the Gaza Envelope and praises the "occupying" Hamas fighters. And everything says it all 🙁😡 Haida Bibi Haida The right-wing government is full, full of money, and no people	ولحساسية الوضع أمتنع عن تحميل المواد الصعبة. ولكن لأول مرة في تاريخ دولة إسرائيل - صحفي "فلسطيني" من غزة يبث من كيبوتس في غلاف غزة ويشيد بمقاتلي حماس "المحتلين". وكل شيء يقول كل شيء 🙁😡 هيدا بيبي هيدا حكومة اليمين ممتلئة، مليئة بالمال، ولا شعب				
B14	Arabic	6125	MAIN	في حيفا تتشابك الايادي التي تجمع بين كل الاديان السماوية منادية باطلاق سراح المخطوفين الذين اختطفتهم دواعش حماس من اطفال ونساء وشيوخ يهودا وعربا واجانب #اعيدوا المخطوفين الى بيوتهم #حماس_داعش	In Haifa, hands are intertwined that unite all divine religions, calling for the release of the kidnapped persons who were kidnapped by ISIS Hamas, including children, women, and the elderly, Jews, Arabs, and foreigners #Return the kidnapped ones to their homes #Hamas_ISIS	في حيفا تتشابك الايادي التي تجمع بين كل الاديان السماوية منادية باطلاق سراح المخطوفين الذين اختطفتهم دواعش حماس من اطفال ونساء وشيوخ يهودا وعربا واجانب #اعيدوا المخطوفين الى بيوتهم #حماس_داعش				
B14	Arabic	6127	MAIN	هل يوجد مستقبل لاطفال قطاع غزة تحت حكم حماس؟ هذا السؤال يرد عليه هذا المقطع @افيخاي أدرعي- Avichay Adraee	Is there a future for the children of the Gaza Strip under Hamas rule? This question is answered in this clip by @Avichai Adraee	هل يوجد مستقبل لاطفال قطاع غزة تحت حكم حماس؟ هذا السؤال يرد عليه هذا المقطع @افيخاي أدرعي- Avichay Adraee				
B15	Arabic	6128	MAIN	حماس ترتكب جرائم حرب وفظائع لا حدود لها امرأة إسرائيلية في الشهر التاسع من الحمل تم اختطافها على يد دواعش حماس الى قطاع غزة، ويرجح ان تكون قد وضعت مولودها في مكان احتجازها في ظروف يصعب على احد تخيلها وهذه جريمة حرب بكل معنى الكلمة وحتما سيحاسب عليها من قام باقترافها. أعيدوا المخطوفين الى ذويهم!	Hamas is committing war crimes and unlimited atrocities. An Israeli woman, nine months pregnant, was kidnapped by Hamas to the Gaza Strip. It is likely that she gave birth to her baby in the place of her detention in conditions that are difficult for anyone to imagine. This is a war crime in every sense of the word, and he will certainly be held accountable for it. He committed it. Return the kidnapped people to their families!	حماس ترتكب جرائم حرب وفظائع لا حدود لها امرأة إسرائيلية في الشهر التاسع من الحمل تم اختطافها على يد دواعش حماس الى قطاع غزة، ويرجح ان تكون قد وضعت مولودها في مكان احتجازها في ظروف يصعب على احد تخيلها وهذه جريمة حرب بكل معنى الكلمة وحتما سيحاسب عليها من قام باقترافها. أعيدوا المخطوفين الى ذويهم!				
B11	Hebrew	6132	MAIN	צה"ל כותש מהאוויר את עזה באופן חסר תקדים, ונערך לכניסה הקרקעית | הצטרפו למשדר המלחמה	The IDF is crushing Gaza from the air in an unprecedented manner, and is preparing for a ground entry | Join the War Broadcaster	الجيش الإسرائيلي يسحق غزة من الجو بطريقة غير مسبوقة، ويستعد لدخول بري | انضم إلى مذيع الحرب				
B04	Arabic	6133	MAIN	#حماس تنشر لقطات فيديو تقول إنها لاشتباكات عناصرها مع الجيش الإسرائيلي، وتفجير حقل ألغام في جنود إسرائيليين أثناء توغلهم بمنطقة #جحر_الديك في #غزة #شاهد_سكاي #فلسطين #إسرائيل #غزة	#Hamas publishes video footage that it says is of its members’ clashes with the Israeli army, and the detonation of a minefield among Israeli soldiers during their incursion into the #Juhr_Al-Dik area in #Gaza #Watch_Sky #Palestine #Israel #Gaza	#حماس تنشر لقطات فيديو تقول إنها لاشتباكات عناصرها مع الجيش الإسرائيلي، وتفجير حقل ألغام في جنود إسرائيليين أثناء توغلهم بمنطقة #جحر_الديك في #غزة #شاهد_سكاي #فلسطين #إسرائيل #غزة				
B07	English	6135	MAIN	LIVE: World Court rules on Gaza emergency measures in Israel genocide case Judges at the International Court of Justice rule on the emergency measures against Israel following accusations by South Africa that the Israeli military operation in Gaza is a state-led genocide. #ICJ #Israel #Hamas #Gaza #Palestinian #IsraelHamasWar #GazaWar #IsraelWar #SouthAfrica #InternationalJusice #ICJDecision #live #Reuters #news Keep up with the latest news from around the world: https://www.reuters.com/	LIVE: World Court rules on Gaza emergency measures in Israel genocide case Judges at the International Court of Justice rule on the emergency measures against Israel following accusations by South Africa that the Israeli military operation in Gaza is a state-led genocide. #ICJ #Israel #Hamas #Gaza #Palestinian #IsraelHamasWar #GazaWar #IsraelWar #SouthAfrica #InternationalJusice #ICJDecision #live #Reuters #news Keep up with the latest news from around the world: https://www.reuters.com/	بث مباشر: المحكمة العالمية تحكم في إجراءات الطوارئ في غزة في قضية الإبادة الجماعية في إسرائيل قضاة محكمة العدل الدولية يحكمون في إجراءات الطوارئ ضد إسرائيل في أعقاب اتهامات من جنوب أفريقيا بأن العملية العسكرية الإسرائيلية في غزة هي إبادة جماعية تقودها الدولة. #ICJ # Israel #Hamas #Gaza #Palestinian # IsraelHamasWar #GazaWar # IsraelWar #SouthAfrica #InternationalJusice #ICJDecision #live # Reuters #news تابع آخر الأخبار من جميع أنحاء العالم: https://www.reuters.com/				
B05	Arabic	6137	MAIN	ماذا نعرف عن اتفاق التبادل والهدنة بين #إسرائيل و #حماس؟ #بي_بي_سي_ترندينغ	What do we know about the exchange and truce agreement between #Israel and #Hamas? #BBCTrending	ماذا نعرف عن اتفاق التبادل والهدنة بين #إسرائيل و #حماس؟ #بي_بي_سي_ترندينغ				
B11	Hebrew	6140	MAIN	עברית בהמשך The acts of Hamas are among the worst ever seen, and it is our duty to ensure that Hamas does not exist after such an attack. Eliminating the Hamas regime and eradicating it from Gaza is the right thing for Israel and for the entire world. It is our moral imperative. **** פעולות החמאס הן מהגרועות ביותר שנראו אי פעם, וחובתנו להבטיח שהחמאס לא יהיה קיים יותר כתוצאה. חיסול משטר החמאס ומיגורו מעזה הוא הדבר הנכון עבור ישראל ועבור העולם כולו. זו המשימה המוסרית שלנו.	Hebrew later The acts of Hamas are among the worst ever seen, and it is our duty to ensure that Hamas does not exist after such an attack. Eliminating the Hamas regime and eradicating it from Gaza is the right thing for Israel and for the entire world. It is our moral imperative. **** The actions of Hamas are among the worst ever seen, and it is our duty to ensure that Hamas no longer exists as a result. Eliminating the Hamas regime and eradicating it from Gaza is the right thing for Israel and for the entire world. This is our moral mission.	العبرية لاحقًا إن أعمال حماس هي من بين أسوأ الأعمال التي شوهدت على الإطلاق، ومن واجبنا التأكد من عدم وجود حماس بعد مثل هذا الهجوم. إن القضاء على نظام حماس واستئصاله من غزة هو الأمر الصحيح بالنسبة لإسرائيل وللعالم أجمع. إنها واجبنا الأخلاقي. **** إن تصرفات حماس هي من بين أسوأ الأفعال التي شوهدت على الإطلاق، ومن واجبنا أن نضمن أن حماس لم تعد موجودة نتيجة لذلك. إن القضاء على نظام حماس واستئصاله من غزة هو الأمر الصحيح بالنسبة لإسرائيل وللعالم أجمع. هذه هي مهمتنا الأخلاقية.				
B03	Arabic	6143	MAIN	"القسام" تقصف تل أبيب وبئر السبع.. وتحذيرات من أفخاخ تنتظر إسرائيل بغزة	Al-Qassam bombs Tel Aviv and Beersheba... and warnings of traps awaiting Israel in Gaza	"القسام" تقصف تل أبيب وبئر السبع.. وتحذيرات من أفخاخ تنتظر إسرائيل بغزة				
B11	English	6143	MAIN	Israel-Hamas War: Israeli army releases footage of its operations in Gaza Israeli forces battled Hamas militants in Gaza's main southern city on Wednesday. Israeli troops, tanks, armoured personnel carriers and bulldozers have rolled into Khan Yunis, Gaza's second-largest city, forcing already displaced civilians to flee again, witnesses said. #IsraelHamasWar #WIONOriginals	Israel-Hamas War: Israeli army releases footage of its operations in Gaza Israeli forces battled Hamas militants in Gaza's main southern city on Wednesday. Israeli troops, tanks, armoured personnel carriers and bulldozers have rolled into Khan Yunis, Gaza's second-largest city, forcing already displaced civilians to flee again, witnesses said. #IsraelHamasWar #WIONOriginals	الحرب بين إسرائيل وحماس: الجيش الإسرائيلي ينشر لقطات لعملياته في غزة اشتبكت القوات الإسرائيلية مع مسلحي حماس في المدينة الرئيسية بجنوب غزة يوم الأربعاء. وقال شهود إن القوات الإسرائيلية والدبابات وناقلات الجند المدرعة والجرافات توغلت في خان يونس، ثاني أكبر مدينة في غزة، مما أجبر المدنيين النازحين بالفعل على الفرار مرة أخرى. # IsraelHamasWar #WIONOriginals				
B12	Hebrew	6149	MAIN	באנו לחזק ויצאנו מחוזקים 💛 ב-24 השעות האחרונות ערן זהבי ויונתן כהן, יחד עם קרן מכבי ונציגי המועדון ביקרו מאות משפחות וילדים שפונו מעוטף עזה לבתי מלון באילת. הבוקר השלימו ערן ויוני את המחצית השנייה של הביקור. זו הזדמנות להודות לכל מי שלקח חלק בפרוייקט ותודה מיוחדת למשפחות וילדי העוטף. 🙏 #ביחדננצח	We came to strengthen and left strengthened 💛 In the last 24 hours, Eran Zahavi and Yonatan Cohen, together with the Maccabi Foundation and representatives of the club visited hundreds of families and children who were evacuated from the Gaza Strip to hotels in Eilat. This morning Eran and Yoni completed the second half of the visit. This is an opportunity to thank everyone who took part in the project and special thanks to the families and children of the Otaf. 🙏 #ביחדנצף	جئنا لنتقوى وخرجنا أقوى 💛 خلال الـ 24 ساعة الماضية، قام إيران زاهافي ويوناتان كوهين، بالتعاون مع مؤسسة مكابي وممثلي النادي، بزيارة مئات العائلات والأطفال الذين تم إجلاؤهم من قطاع غزة إلى فنادق في إيلات. وأنهى عيران ويوني هذا الصباح النصف الثاني من الزيارة. هذه فرصة لشكر كل من شارك في المشروع وشكر خاص لعائلات وأطفال العطاف. 🙏 #بالجديدة				
B11	Hindi	6150	MAIN	गाजा युद्ध में हमास का ऐलान, कहा- इजरायल से किसी तरह का समझौता नहीं होगा #IsraelPalestineWar | #Gaza | #Hamas	Hamas' announcement in Gaza war, said- there will be no compromise with Israel #IsraelPalestineWar #Gaza | #Hamas	قال إعلان حماس عن حرب غزة: لن تكون هناك تسوية مع إسرائيل # IsraelPalestineWar #غزة | #حماس				
B02	English	6153	MAIN	The deaths of six Palestinians in Israeli jails since the war with the Hamas began two months ago is a flashing warning sign | Editorial	The deaths of six Palestinians in Israeli jails since the war with the Hamas began two months ago is a flashing warning sign | Editorial	إن مقتل ستة فلسطينيين في السجون الإسرائيلية منذ بدء الحرب مع حماس قبل شهرين يشكل علامة تحذير واضحة | افتتاحية				
B12	Arabic	6155	MAIN	عاجل | الجيش الإسرائيلي: تصفية قائد القوة التابعة لـ"حماس" التي نفذت عملية اجتياح نيرين ونير عوز في غلاف #غزة	Urgent | The Israeli army: The commander of the Hamas force that carried out the invasion of Nirin and Nir Oz in the #Gaza enclave was liquidated.	عاجل | الجيش الإسرائيلي: تصفية قائد القوة التابعة لـ"حماس" التي نفذت عملية اجتياح نيرين ونير عوز في غلاف #غزة				
B08	Hebrew	6162	MAIN	ראש הממשלה בנימין נתניהו נפגש היום (ג') עם קנצלר גרמניה אולף שולץ, לפגישת ארבע עיניים מעמיקה, בקריה בתל אביב. לאחר מכן מסרו המנהיגים הצהרות לתקשורת. ראש הממשלה בנימין נתניהו: "הקנצלר שולץ, תודה לך שהגעת לישראל. תודה לך, לממשלת גרמניה ולעם הגרמני על הסולידריות עם ישראל בזמנים קשים אלה. לפני שמונים שנה, העם שלנו חווה את מעשי הפראות החמורים ביותר בהיסטוריה של האנושות עם פשעי הנאצים נגד העם היהודי על אדמת גרמניה ואירופה. עליי לומר לך ידידי, שמעשי הפראות שהיינו עדים להם, אשר בוצעו על ידי מרצחי החמאס מעזה, היו הפשעים החמורים ביותר שבוצעו נגד יהודים מאז השואה: עריפת ראשים של אנשים, ירי בילדים קטנים כשידיהם קשורות, רצח של ילדים מול הוריהם, רצח של הורים מול ילדיהם, ההסתרה של תינוקות בעלית הגג והרוצחים שעלו לעלית הגג ורצחו את התינוקות, אונס ורצח של נשים, חטיפה של משפחות, לקיחה בשבי של סבתות שהן ניצולות שואה, בורות ההריגה שמזכירים לנו את 'באבי יאר' שבהם ג'יפים מקיפים שקע באדמה לתוכה הם מקבצים אנשים צעירים ויורים בהם במקלעים - אלה מעשי הפראות שאנו זוכרים רק מפשעי הנאצים בשואה. חמאס הם הנאצים החדשים. חמאס הוא דאעש ובמקרים מסוימים גרוע מדאעש. ובדיוק כפי שהעולם התאחד כדי להביס את הנאצים, ובדיוק כפי שהעולם התאחד כדי להביס את דאעש, העולם צריך לעמוד מאוחד מאחורי ישראל כדי להביס את חמאס. זהו חלק מציר רשע של איראן, חיזבאללה וחמאס. המטרה הגלויה שלהם היא להשמיד את מדינת ישראל. מטרתו הגלויה של חמאס היא להרוג כמה שיותר יהודים, והם היו רוצחים כל אחד ואחת מאיתנו עד האחרון אם הם היו יכולים. פשוט אין להם את היכולת. אבל הם רצחו מספר לא יאומן של 1,300 אזרחים, שבמונחים אמריקאים זה כמו מספר פעמים רב של ה-11/9. כמובן, עלינו לנקוט בפעולות על מנת להביס את חמאס ולהבטיח שזה לא יקרה שוב. אבל זה לא הקרב שלנו בלבד. זה המאבק המשותף שלנו. המאבק של הציוויליזציה שלנו נגד הברבריות. אם היא לא תיעצר כאן, הפראות הזו תגיע אליכם בקרוב מאוד ותגיע לכל העולם. יש לנו אינטרס משותף וקבוע להבטיח שזה לא יקרה וניתן להשיג את זה רק באמצעות הסולידריות של העולם המתורבת. אני מקווה ואני מאמין שרבים ברחבי העולם רואים את חמאס כפי שהוא - גלגול מחדש של דאעש. אנו מעריכים את זה שהגעת הנה לעמוד לצידנו במאבק הזה למען עתיד הציוויליזציה. תודה לך קנצלר". עוד הוסיף ראש הממשלה: "תודה אדוני הקאנצלר, אני מעריך את הדברים שלך ובהם את ההתייחסות בסוף דבריך לנושא ההגנה על הקהילה היהודית. דנו על זה בשיחתנו. שאלת ביטחונם של אזרחים היא נושא שעולה מהפעולות של חמאס. חמאס מבצע פשע מלחמה כפול. לא רק שהוא פוגע במכוון באזרחים בברבריות חסרת תקדים, הוא גם מתחבא מאחורי אזרחים, האזרחים שלו. אנחנו קוראים לאזרחים לעזוב את עזה, לרדת דרומה לאזורים הבטוחים, וחמאס מונע מהם לעזוב, לעיתים קרובות באיומי נשק. חמאס רוצה שהם יישארו שם כדי לשמש עבורם כמגנים אנושיים. הוא מונע מהאנשים לצאת מאזור הסכנה. חשוב שהעולם כולו יבין את זה. האחריות על האזרחים שנמצאים שם - הן החטופים והן האנשים שמוחזקים שם בכוח, הן אזרחי ישראל והן אזרחים של עשרות מדינות נוספות, וגם האזרחים הפלסטיניים עצמם - האחריות על כולם נמצאת על כתפיהן של פושעי המלחמה של חמאס. הם מבצעים פשע מלחמה כפול, תוקפים אזרחים ומתחבאים מאחורי אזרחים כמגנים אנושיים. העולם כולו צריך לגנות את זה ולתמוך בישראל במלחמתה הצודקת. תודה רבה, אדוני הקאנצלר". וידאו: לע"מ	Prime Minister Benjamin Netanyahu met today (Tuesday) with German Chancellor Olaf Schulz, for an in-depth four-eye meeting, in Kirya in Tel Aviv. The leaders then gave statements to the media. Prime Minister Binyamin Netanyahu: "Chancellor Schulz, thank you for coming to Israel. Thank you, the German government and the German people for their solidarity with Israel in these difficult times. Eighty years ago, our nation experienced the most serious acts of barbarism in the history of mankind with the crimes of the Nazis against the Jewish people on the soil of Germany and Europe. I must tell you, my friend, that the barbaric acts we witnessed, which were committed by the Hamas murderers from Gaza, were the most serious crimes committed against Jews since the Holocaust: beheading people, shooting small children while their hands were tied, murdering children in front of their parents , the murder of parents in front of their children, the hiding of babies in the attic and the murderers who went up to the attic and murdered the babies, rape and murder of women, kidnapping of families, the taking captive of grandmothers who are Holocaust survivors, the killing pits that remind us of 'Baby Yar' where jeeps They surround a hole in the ground and into it they gather young people and shoot them with machine guns - these are the barbaric acts that we only remember from the crimes of the Nazis in the Holocaust. Hamas is the new Nazis. Hamas is ISIS and in some cases worse than ISIS. And just as the world united to defeat the Nazis, and just as the world united to defeat ISIS, the world should stand united behind Israel to defeat Hamas. This is part of an evil axis of Iran, Hezbollah and Hamas. Their obvious goal is to destroy the State of Israel. Hamas' open goal is to kill as many Jews as possible, and they would kill every single one of us if they could. They just don't have the ability. But they murdered an unbelievable number of 1,300 civilians, which in American terms is like many times 9/11. Of course, we must take action to defeat Hamas and ensure that this does not happen again. But this is not our only battle. This is our common struggle. The struggle of our civilization against barbarism. If it doesn't stop here, this savagery will reach you very soon and reach the whole world. We have a common and permanent interest in ensuring that this does not happen and this can only be achieved through the solidarity of the civilized world. I hope and believe that many around the world see Hamas for what it is - a reincarnation of ISIS. We appreciate that you came here to stand by our side in this fight for the future of civilization. Thank you, Chancellor." The Prime Minister added: "Thank you, Mr. Chancellor, I appreciate your words, including the reference at the end of your speech to the issue of protecting the Jewish community. We discussed it in our conversation. The question of the safety of civilians is an issue that arises from the actions of Hamas. Hamas is committing a double war crime. Not only does he deliberately harm civilians with unprecedented barbarity, he also hides behind civilians, his own citizens. We call on the citizens to leave Gaza, to go south to the safe areas, and Hamas prevents them from leaving, often at gunpoint. Hamas wants them to stay there to act as human shields for them. It prevents the people from leaving the danger zone. It is important that the whole world understands this. The responsibility for the citizens who are there - both the kidnapped and the people who are held there by force, both Israeli citizens and citizens of dozens of other countries, and also the Palestinian citizens themselves - the responsibility for all of them rests on the shoulders of the Hamas war criminals. They commit a double war crime, attacking civilians and hiding behind civilians as human shields. The whole world should condemn this and support Israel in its just war. Thank you very much, Mr. Chancellor." Video: L.A.M	التقى رئيس الوزراء بنيامين نتنياهو اليوم (الثلاثاء) بالمستشار الألماني أولاف شولتز، في لقاء رباعي متعمق، في كيريا بتل أبيب. ثم أدلى القادة بتصريحات لوسائل الإعلام. رئيس الوزراء بنيامين نتنياهو: "المستشار شولتز، شكرا لك على قدومك إلى إسرائيل. شكرا لك، الحكومة الألمانية والشعب الألماني على تضامنهم مع إسرائيل في هذه الأوقات الصعبة. قبل ثمانين عاما، شهدت أمتنا أخطر الأعمال الهمجية في العالم". تاريخ البشرية مع جرائم النازيين ضد الشعب اليهودي على أرض ألمانيا وأوروبا، ويجب أن أقول لك يا صديقي إن الأعمال الهمجية التي شهدناها، والتي ارتكبها قتلة حماس من غزة، كانت أبشع الجرائم الخطيرة المرتكبة ضد اليهود منذ المحرقة: قطع رؤوس الأشخاص، إطلاق النار على الأطفال الصغار وأيديهم مقيدة، قتل الأطفال أمام والديهم، قتل الآباء أمام أطفالهم، إخفاء الأطفال في العلية والقتلة الذين صعد إلى العلية وقتل الأطفال، واغتصاب وقتل النساء، واختطاف العائلات، وأسر الجدات الناجيات من المحرقة، وحفر القتل التي تذكرنا بـ "بيبي يار" حيث تحيط سيارات الجيب بحفرة في الأرض "وفيها يجمعون الشباب ويطلقون النار عليهم من الرشاشات - هذه هي الأعمال الوحشية التي لا نتذكرها إلا من جرائم النازيين في المحرقة. حماس هي النازية الجديدة. حماس هي داعش، وفي بعض الحالات أسوأ من داعش". وكما اتحد العالم لهزيمة النازيين، وكما اتحد العالم لهزيمة داعش، يجب على العالم أن يقف متحدًا خلف إسرائيل لهزيمة حماس. وهذا جزء من محور الشر المكون من إيران وحزب الله وحماس. هدفهم الواضح هو تدمير دولة إسرائيل. إن هدف حماس المعلن هو قتل أكبر عدد ممكن من اليهود، وسوف يقتلون كل واحد منا إذا استطاعوا. ليس لديهم القدرة. لكنهم قتلوا عددًا لا يصدق من 1300 مدني، وهو ما يعادل بالمصطلحات الأمريكية عدة مرات أحداث 11 سبتمبر. وبطبيعة الحال، يتعين علينا أن نتخذ الإجراءات اللازمة لهزيمة حماس وضمان عدم تكرار ذلك مرة أخرى. لكن هذه ليست معركتنا الوحيدة. هذا هو كفاحنا المشترك. كفاح حضارتنا ضد الهمجية. إذا لم يتوقف الأمر هنا، فإن هذه الوحشية ستصل إليكم قريبًا جدًا وستصل إلى العالم أجمع. ولدينا مصلحة مشتركة ودائمة في ضمان عدم حدوث ذلك، ولا يمكن تحقيق ذلك إلا من خلال تضامن العالم المتحضر. آمل وأعتقد أن الكثيرين في جميع أنحاء العالم ينظرون إلى حماس على حقيقتها - تجسيد لتنظيم داعش. ونحن نقدر مجيئكم إلى هنا للوقوف إلى جانبنا في هذه المعركة من أجل مستقبل الحضارة. شكرا لك أيها المستشار". وأضاف رئيس الوزراء: "شكرا لك، سيدي المستشار، أقدر كلماتك، بما في ذلك الإشارة في نهاية خطابك إلى مسألة حماية الجالية اليهودية. لقد ناقشنا ذلك في حديثنا. إن مسألة سلامة المدنيين هي مسألة تنشأ من تصرفات حماس. حماس ترتكب جريمة حرب مزدوجة. إنه لا يتعمد إيذاء المدنيين بوحشية غير مسبوقة فحسب، بل يختبئ أيضًا خلف المدنيين، مواطنيه. وندعو المواطنين إلى مغادرة غزة، والتوجه جنوبًا إلى المناطق الآمنة، وحماس تمنعهم من المغادرة، وغالبًا ما يكون ذلك تحت تهديد السلاح. وتريد حماس أن يبقوا هناك ليكونوا بمثابة دروع بشرية لهم. يمنع الناس من مغادرة منطقة الخطر. ومن المهم أن يفهم العالم كله ذلك. إن مسؤولية المواطنين الموجودين هناك - المختطفين والمحتجزين هناك بالقوة، المواطنين الإسرائيليين ومواطني عشرات الدول الأخرى، وكذلك المواطنين الفلسطينيين أنفسهم - تقع المسؤولية عنهم جميعًا على عاتقهم من مجرمي الحرب من حماس. إنهم يرتكبون جريمة حرب مزدوجة، حيث يهاجمون المدنيين ويختبئون خلف المدنيين كدروع بشرية. وعلى العالم أجمع أن يدين ذلك ويدعم إسرائيل في حربها العادلة. شكرًا جزيلاً لك سيدي المستشار." فيديو: L.A.M				
B02	English	6164	MAIN	IDF announces death in captivity of Noa Marciano, soldier shown in Hamas video bit.ly/3QYABYq:=:https://www.ynetnews.com/article/hkneexlea	IDF announces death in captivity of Noa Marciano, soldier shown in Hamas video bit.ly/3QYABYq:=:https://www.ynetnews.com/article/hkneexlea	الجيش الإسرائيلي يعلن مقتل الجندية نوعا مارسيانو التي ظهرت في فيديو حماس في الأسر bit.ly/3QYABYq:=:https://www.ynetnews.com/article/hkneexlea				
B05	English	6165	MAIN	Israel PM Hails Advance Into Gaza City As Hamas Fighters Attack From Tunnels	Israel PM Hails Advance Into Gaza City As Hamas Fighters Attack From Tunnels	رئيس الوزراء الإسرائيلي يشيد بالتقدم داخل مدينة غزة بينما يهاجم مقاتلو حماس من الأنفاق				
